new_new_emote_2501,0,0,Emotes_science
new_new_emote_2502,0,0,Emotes_science
new_new_emote_2503,0,0,Emotes_science
new_new_emote_2504,0,0,Emotes_science
new_new_emote_2505,0,0,Emotes_science
new_new_emote_2506,0,0,Emotes_science
new_new_emote_2601,-1.616611,54.981944,Emotes_science
new_new_emote_2602,-1.618485,54.977193,Emotes_science
new_new_emote_2603,-1.618593,54.976586,Emotes_science
new_new_emote_2604,-1.618759,54.975987,Emotes_science
new_new_emote_2605,-1.618207,54.975402,Emotes_science
new_new_emote_2606,-1.619008,54.976282,Emotes_science
new_new_emote_2751,0,0,Emotes_science
new_new_emote_2752,0,0,Emotes_science
new_new_emote_2753,0,0,Emotes_science
new_new_emote_2754,0,0,Emotes_science
new_new_emote_2761,-1.61983925861223,55.0066987276153,Emotes_science
new_new_emote_2762,-1.61970160666838,55.0063747940032,Emotes_science
new_new_emote_2763,-1.61936597259967,55.0071465598698,Emotes_science
new_new_emote_2764,-1.61959862288174,55.0073449836209,Emotes_science
new_new_emote_2765,-1.61979626858896,55.0079386910567,Emotes_science
new_new_emote_2766,-1.62011422965936,55.0073825381306,Emotes_science
new_new_emote_2901,-1.62087895920459,55.0125070615751,Emotes_science
new_new_emote_2902,-1.62142920584641,55.0121942561422,Emotes_science
new_new_emote_2903,-1.62058906696533,55.0117423310804,Emotes_science
new_new_emote_2904,-1.62088624415739,55.0117342704126,Emotes_science
new_new_emote_2905,-1.6208161105267,55.0108803622249,Emotes_science
new_new_emote_2906,-1.6204589391651,55.0106186494505,Emotes_science
new_new_emote_501,0,0,Emotes_science
new_new_emote_502,0,0,Emotes_science
new_new_emote_503,0,0,Emotes_science
new_new_emote_551,0,0,Emotes_science
new_new_emote_552,0,0,Emotes_science
new_new_emote_553,0,0,Emotes_science
new_new_emote_554,0,0,Emotes_science
new_new_emote_561,0,0,Emotes_science
new_new_emote_562,0,0,Emotes_science
new_new_emote_563,0,0,Emotes_science
new_new_emote_564,0,0,Emotes_science
new_new_emote_565,0,0,Emotes_science
new_new_emote_566,0,0,Emotes_science
new_new_emote_901,-1.62316943022195,54.9683108621277,Emotes_science
new_new_emote_902,-1.62235636990332,54.96839820475,Emotes_science
new_new_emote_903,-1.62107573121521,54.9683762518238,Emotes_science
new_new_emote_904,-1.62009000168201,54.9685529043185,Emotes_science
new_new_emote_905,-1.62306949059505,54.9689755367164,Emotes_science
new_new_emote_906,-1.62071470369061,54.9685638389847,Emotes_science
